,tsne_X,tsne_Y,N,cluster,pos
1625,47.97146987915039,-26.89922523498535,3.0,41.0,"[0.71537878 0.26969263 0.68764659 0.26799523 0.65900492 0.26868882
 0.63036324 0.26938242 0.60185303 0.27018751 0.57386866 0.27143864
 0.54588429 0.27268977 0.51789992 0.2739409  0.488085   0.27538999
 0.45827009 0.27683908 0.42845517 0.27828817 0.39795349 0.27905473
 0.36584938 0.27822872 0.33374526 0.27740271 0.30164115 0.27657671
 0.27033964 0.27605641 0.23984073 0.27584181 0.20934183 0.27562722
 0.17884292 0.27541262 0.14834401 0.27519803 0.72717434 0.23962356
 0.69894663 0.23808457 0.67071892 0.23654559 0.6424912  0.2350066
 0.61475336 0.23690447 0.58701551 0.23880233 0.55927766 0.2407002
 0.53153982 0.24259807 0.50380197 0.24449594 0.4728998  0.24427392
 0.44164603 0.24381637 0.41039227 0.24335881 0.3791385  0.24290126
 0.34788474 0.2424437  0.31573405 0.24153379 0.28358336 0.24062388
 0.25143268 0.23971397 0.21928199 0.23880406 0.18753114 0.23836109
 0.15604685 0.23822942 0.72091697 0.21112495 0.6919452  0.2104981
 0.66018262 0.21238781 0.62842004 0.21427751 0.59665746 0.21616722
 0.5669289  0.21809393 0.54025137 0.22007616 0.51357384 0.22205839
 0.4868963  0.22404062 0.45704017 0.22334782 0.42638939 0.22198625
 0.39573861 0.22062468 0.36508783 0.21926311 0.33447387 0.21802987
 0.30419127 0.21795158 0.27390866 0.21787329 0.24362606 0.21779499
 0.21282845 0.21706036 0.18151582 0.2156694  0.1502032  0.21427843]"
1626,48.20541000366211,-26.659067153930664,3.0,41.0,"[0.68764659 0.26799523 0.65900492 0.26868882 0.63036324 0.26938242
 0.60185303 0.27018751 0.57386866 0.27143864 0.54588429 0.27268977
 0.51789992 0.2739409  0.488085   0.27538999 0.45827009 0.27683908
 0.42845517 0.27828817 0.39795349 0.27905473 0.36584938 0.27822872
 0.33374526 0.27740271 0.30164115 0.27657671 0.27033964 0.27605641
 0.23984073 0.27584181 0.20934183 0.27562722 0.17884292 0.27541262
 0.14834401 0.27519803 0.1178451  0.27498344 0.69894663 0.23808457
 0.67071892 0.23654559 0.6424912  0.2350066  0.61475336 0.23690447
 0.58701551 0.23880233 0.55927766 0.2407002  0.53153982 0.24259807
 0.50380197 0.24449594 0.4728998  0.24427392 0.44164603 0.24381637
 0.41039227 0.24335881 0.3791385  0.24290126 0.34788474 0.2424437
 0.31573405 0.24153379 0.28358336 0.24062388 0.25143268 0.23971397
 0.21928199 0.23880406 0.18753114 0.23836109 0.15604685 0.23822942
 0.12456255 0.23809774 0.6919452  0.2104981  0.66018262 0.21238781
 0.62842004 0.21427751 0.59665746 0.21616722 0.5669289  0.21809393
 0.54025137 0.22007616 0.51357384 0.22205839 0.4868963  0.22404062
 0.45704017 0.22334782 0.42638939 0.22198625 0.39573861 0.22062468
 0.36508783 0.21926311 0.33447387 0.21802987 0.30419127 0.21795158
 0.27390866 0.21787329 0.24362606 0.21779499 0.21282845 0.21706036
 0.18151582 0.2156694  0.1502032  0.21427843 0.11889057 0.21288746]"
1627,47.814693450927734,-28.415443420410156,3.0,41.0,"[0.65900492 0.26868882 0.63036324 0.26938242 0.60185303 0.27018751
 0.57386866 0.27143864 0.54588429 0.27268977 0.51789992 0.2739409
 0.488085   0.27538999 0.45827009 0.27683908 0.42845517 0.27828817
 0.39795349 0.27905473 0.36584938 0.27822872 0.33374526 0.27740271
 0.30164115 0.27657671 0.27033964 0.27605641 0.23984073 0.27584181
 0.20934183 0.27562722 0.17884292 0.27541262 0.14834401 0.27519803
 0.1178451  0.27498344 0.0873462  0.27476884 0.67071892 0.23654559
 0.6424912  0.2350066  0.61475336 0.23690447 0.58701551 0.23880233
 0.55927766 0.2407002  0.53153982 0.24259807 0.50380197 0.24449594
 0.4728998  0.24427392 0.44164603 0.24381637 0.41039227 0.24335881
 0.3791385  0.24290126 0.34788474 0.2424437  0.31573405 0.24153379
 0.28358336 0.24062388 0.25143268 0.23971397 0.21928199 0.23880406
 0.18753114 0.23836109 0.15604685 0.23822942 0.12456255 0.23809774
 0.09307826 0.23796607 0.66018262 0.21238781 0.62842004 0.21427751
 0.59665746 0.21616722 0.5669289  0.21809393 0.54025137 0.22007616
 0.51357384 0.22205839 0.4868963  0.22404062 0.45704017 0.22334782
 0.42638939 0.22198625 0.39573861 0.22062468 0.36508783 0.21926311
 0.33447387 0.21802987 0.30419127 0.21795158 0.27390866 0.21787329
 0.24362606 0.21779499 0.21282845 0.21706036 0.18151582 0.2156694
 0.1502032  0.21427843 0.11889057 0.21288746 0.08757795 0.21149649]"
1628,47.21659851074219,-29.695913314819336,3.0,41.0,"[0.63036324 0.26938242 0.60185303 0.27018751 0.57386866 0.27143864
 0.54588429 0.27268977 0.51789992 0.2739409  0.488085   0.27538999
 0.45827009 0.27683908 0.42845517 0.27828817 0.39795349 0.27905473
 0.36584938 0.27822872 0.33374526 0.27740271 0.30164115 0.27657671
 0.27033964 0.27605641 0.23984073 0.27584181 0.20934183 0.27562722
 0.17884292 0.27541262 0.14834401 0.27519803 0.1178451  0.27498344
 0.0873462  0.27476884 0.05684729 0.27455425 0.6424912  0.2350066
 0.61475336 0.23690447 0.58701551 0.23880233 0.55927766 0.2407002
 0.53153982 0.24259807 0.50380197 0.24449594 0.4728998  0.24427392
 0.44164603 0.24381637 0.41039227 0.24335881 0.3791385  0.24290126
 0.34788474 0.2424437  0.31573405 0.24153379 0.28358336 0.24062388
 0.25143268 0.23971397 0.21928199 0.23880406 0.18753114 0.23836109
 0.15604685 0.23822942 0.12456255 0.23809774 0.09307826 0.23796607
 0.06159397 0.23783439 0.62842004 0.21427751 0.59665746 0.21616722
 0.5669289  0.21809393 0.54025137 0.22007616 0.51357384 0.22205839
 0.4868963  0.22404062 0.45704017 0.22334782 0.42638939 0.22198625
 0.39573861 0.22062468 0.36508783 0.21926311 0.33447387 0.21802987
 0.30419127 0.21795158 0.27390866 0.21787329 0.24362606 0.21779499
 0.21282845 0.21706036 0.18151582 0.2156694  0.1502032  0.21427843
 0.11889057 0.21288746 0.08757795 0.21149649 0.05626533 0.21010552]"
1629,-18.718042373657227,-45.87875747680664,2.0,12.0,"[0.17540051 0.62960638 0.17001929 0.61351539 0.16463806 0.5974244
 0.15925683 0.5813334  0.15726325 0.56778346 0.15752812 0.55592754
 0.15779298 0.54407163 0.15805784 0.53221572 0.1583227  0.52035981
 0.15826856 0.50822862 0.15807771 0.49597946 0.15788685 0.4837303
 0.15769599 0.47148114 0.15750513 0.45923198 0.15731428 0.44698282
 0.15712342 0.43473366 0.16064386 0.42122713 0.16457667 0.40758089
 0.16850947 0.39393465 0.17617673 0.3819055  0.13310965 0.63044475
 0.13220419 0.62006293 0.13129873 0.60968111 0.13039327 0.59929928
 0.12849574 0.58716016 0.12511011 0.57238511 0.12172447 0.55761005
 0.11833884 0.54283499 0.11495321 0.52805993 0.11379317 0.51468883
 0.11318953 0.50166872 0.11258589 0.48864861 0.11198225 0.4756285
 0.11181021 0.46228285 0.11206978 0.44861164 0.11232934 0.43494044
 0.11258891 0.42126923 0.11284847 0.40759803 0.11691809 0.3936074
 0.12479774 0.37929736]"
1630,-18.86258888244629,-45.77957534790039,2.0,12.0,"[0.17001929 0.61351539 0.16463806 0.5974244  0.15925683 0.5813334
 0.15726325 0.56778346 0.15752812 0.55592754 0.15779298 0.54407163
 0.15805784 0.53221572 0.1583227  0.52035981 0.15826856 0.50822862
 0.15807771 0.49597946 0.15788685 0.4837303  0.15769599 0.47148114
 0.15750513 0.45923198 0.15731428 0.44698282 0.15712342 0.43473366
 0.16064386 0.42122713 0.16457667 0.40758089 0.16850947 0.39393465
 0.17617673 0.3819055  0.18633363 0.37095441 0.13220419 0.62006293
 0.13129873 0.60968111 0.13039327 0.59929928 0.12849574 0.58716016
 0.12511011 0.57238511 0.12172447 0.55761005 0.11833884 0.54283499
 0.11495321 0.52805993 0.11379317 0.51468883 0.11318953 0.50166872
 0.11258589 0.48864861 0.11198225 0.4756285  0.11181021 0.46228285
 0.11206978 0.44861164 0.11232934 0.43494044 0.11258891 0.42126923
 0.11284847 0.40759803 0.11691809 0.3936074  0.12479774 0.37929736
 0.1326774  0.36498732]"
1631,-18.912397384643555,-45.67806625366211,2.0,12.0,"[0.16463806 0.5974244  0.15925683 0.5813334  0.15726325 0.56778346
 0.15752812 0.55592754 0.15779298 0.54407163 0.15805784 0.53221572
 0.1583227  0.52035981 0.15826856 0.50822862 0.15807771 0.49597946
 0.15788685 0.4837303  0.15769599 0.47148114 0.15750513 0.45923198
 0.15731428 0.44698282 0.15712342 0.43473366 0.16064386 0.42122713
 0.16457667 0.40758089 0.16850947 0.39393465 0.17617673 0.3819055
 0.18633363 0.37095441 0.19882562 0.36161617 0.13129873 0.60968111
 0.13039327 0.59929928 0.12849574 0.58716016 0.12511011 0.57238511
 0.12172447 0.55761005 0.11833884 0.54283499 0.11495321 0.52805993
 0.11379317 0.51468883 0.11318953 0.50166872 0.11258589 0.48864861
 0.11198225 0.4756285  0.11181021 0.46228285 0.11206978 0.44861164
 0.11232934 0.43494044 0.11258891 0.42126923 0.11284847 0.40759803
 0.11691809 0.3936074  0.12479774 0.37929736 0.1326774  0.36498732
 0.14866847 0.35209012]"
1632,-18.86174964904785,-45.66098403930664,2.0,12.0,"[0.15925683 0.5813334  0.15726325 0.56778346 0.15752812 0.55592754
 0.15779298 0.54407163 0.15805784 0.53221572 0.1583227  0.52035981
 0.15826856 0.50822862 0.15807771 0.49597946 0.15788685 0.4837303
 0.15769599 0.47148114 0.15750513 0.45923198 0.15731428 0.44698282
 0.15712342 0.43473366 0.16064386 0.42122713 0.16457667 0.40758089
 0.16850947 0.39393465 0.17617673 0.3819055  0.18633363 0.37095441
 0.19882562 0.36161617 0.21676615 0.35604126 0.13039327 0.59929928
 0.12849574 0.58716016 0.12511011 0.57238511 0.12172447 0.55761005
 0.11833884 0.54283499 0.11495321 0.52805993 0.11379317 0.51468883
 0.11318953 0.50166872 0.11258589 0.48864861 0.11198225 0.4756285
 0.11181021 0.46228285 0.11206978 0.44861164 0.11232934 0.43494044
 0.11258891 0.42126923 0.11284847 0.40759803 0.11691809 0.3936074
 0.12479774 0.37929736 0.1326774  0.36498732 0.14866847 0.35209012
 0.16813586 0.33979842]"
1633,-18.668107986450195,-45.83366775512695,2.0,12.0,"[0.15726325 0.56778346 0.15752812 0.55592754 0.15779298 0.54407163
 0.15805784 0.53221572 0.1583227  0.52035981 0.15826856 0.50822862
 0.15807771 0.49597946 0.15788685 0.4837303  0.15769599 0.47148114
 0.15750513 0.45923198 0.15731428 0.44698282 0.15712342 0.43473366
 0.16064386 0.42122713 0.16457667 0.40758089 0.16850947 0.39393465
 0.17617673 0.3819055  0.18633363 0.37095441 0.19882562 0.36161617
 0.21676615 0.35604126 0.23470669 0.35046635 0.12849574 0.58716016
 0.12511011 0.57238511 0.12172447 0.55761005 0.11833884 0.54283499
 0.11495321 0.52805993 0.11379317 0.51468883 0.11318953 0.50166872
 0.11258589 0.48864861 0.11198225 0.4756285  0.11181021 0.46228285
 0.11206978 0.44861164 0.11232934 0.43494044 0.11258891 0.42126923
 0.11284847 0.40759803 0.11691809 0.3936074  0.12479774 0.37929736
 0.1326774  0.36498732 0.14866847 0.35209012 0.16813586 0.33979842
 0.18829402 0.3283749 ]"
1634,-18.338092803955078,-45.72659683227539,2.0,12.0,"[0.15752812 0.55592754 0.15779298 0.54407163 0.15805784 0.53221572
 0.1583227  0.52035981 0.15826856 0.50822862 0.15807771 0.49597946
 0.15788685 0.4837303  0.15769599 0.47148114 0.15750513 0.45923198
 0.15731428 0.44698282 0.15712342 0.43473366 0.16064386 0.42122713
 0.16457667 0.40758089 0.16850947 0.39393465 0.17617673 0.3819055
 0.18633363 0.37095441 0.19882562 0.36161617 0.21676615 0.35604126
 0.23470669 0.35046635 0.25264722 0.34489145 0.12511011 0.57238511
 0.12172447 0.55761005 0.11833884 0.54283499 0.11495321 0.52805993
 0.11379317 0.51468883 0.11318953 0.50166872 0.11258589 0.48864861
 0.11198225 0.4756285  0.11181021 0.46228285 0.11206978 0.44861164
 0.11232934 0.43494044 0.11258891 0.42126923 0.11284847 0.40759803
 0.11691809 0.3936074  0.12479774 0.37929736 0.1326774  0.36498732
 0.14866847 0.35209012 0.16813586 0.33979842 0.18829402 0.3283749
 0.21466919 0.32476493]"
1635,-18.146085739135742,-45.81801986694336,2.0,12.0,"[0.15779298 0.54407163 0.15805784 0.53221572 0.1583227  0.52035981
 0.15826856 0.50822862 0.15807771 0.49597946 0.15788685 0.4837303
 0.15769599 0.47148114 0.15750513 0.45923198 0.15731428 0.44698282
 0.15712342 0.43473366 0.16064386 0.42122713 0.16457667 0.40758089
 0.16850947 0.39393465 0.17617673 0.3819055  0.18633363 0.37095441
 0.19882562 0.36161617 0.21676615 0.35604126 0.23470669 0.35046635
 0.25264722 0.34489145 0.27496095 0.34580019 0.12172447 0.55761005
 0.11833884 0.54283499 0.11495321 0.52805993 0.11379317 0.51468883
 0.11318953 0.50166872 0.11258589 0.48864861 0.11198225 0.4756285
 0.11181021 0.46228285 0.11206978 0.44861164 0.11232934 0.43494044
 0.11258891 0.42126923 0.11284847 0.40759803 0.11691809 0.3936074
 0.12479774 0.37929736 0.1326774  0.36498732 0.14866847 0.35209012
 0.16813586 0.33979842 0.18829402 0.3283749  0.21466919 0.32476493
 0.24104436 0.32115497]"
1636,-18.3192195892334,-45.90916061401367,2.0,12.0,"[0.15805784 0.53221572 0.1583227  0.52035981 0.15826856 0.50822862
 0.15807771 0.49597946 0.15788685 0.4837303  0.15769599 0.47148114
 0.15750513 0.45923198 0.15731428 0.44698282 0.15712342 0.43473366
 0.16064386 0.42122713 0.16457667 0.40758089 0.16850947 0.39393465
 0.17617673 0.3819055  0.18633363 0.37095441 0.19882562 0.36161617
 0.21676615 0.35604126 0.23470669 0.35046635 0.25264722 0.34489145
 0.27496095 0.34580019 0.2977606  0.34742933 0.11833884 0.54283499
 0.11495321 0.52805993 0.11379317 0.51468883 0.11318953 0.50166872
 0.11258589 0.48864861 0.11198225 0.4756285  0.11181021 0.46228285
 0.11206978 0.44861164 0.11232934 0.43494044 0.11258891 0.42126923
 0.11284847 0.40759803 0.11691809 0.3936074  0.12479774 0.37929736
 0.1326774  0.36498732 0.14866847 0.35209012 0.16813586 0.33979842
 0.18829402 0.3283749  0.21466919 0.32476493 0.24104436 0.32115497
 0.26741953 0.31754501]"
1637,-18.232126235961914,-45.9543342590332,2.0,12.0,"[0.1583227  0.52035981 0.15826856 0.50822862 0.15807771 0.49597946
 0.15788685 0.4837303  0.15769599 0.47148114 0.15750513 0.45923198
 0.15731428 0.44698282 0.15712342 0.43473366 0.16064386 0.42122713
 0.16457667 0.40758089 0.16850947 0.39393465 0.17617673 0.3819055
 0.18633363 0.37095441 0.19882562 0.36161617 0.21676615 0.35604126
 0.23470669 0.35046635 0.25264722 0.34489145 0.27496095 0.34580019
 0.2977606  0.34742933 0.32056024 0.34905847 0.11495321 0.52805993
 0.11379317 0.51468883 0.11318953 0.50166872 0.11258589 0.48864861
 0.11198225 0.4756285  0.11181021 0.46228285 0.11206978 0.44861164
 0.11232934 0.43494044 0.11258891 0.42126923 0.11284847 0.40759803
 0.11691809 0.3936074  0.12479774 0.37929736 0.1326774  0.36498732
 0.14866847 0.35209012 0.16813586 0.33979842 0.18829402 0.3283749
 0.21466919 0.32476493 0.24104436 0.32115497 0.26741953 0.31754501
 0.29450459 0.3194918 ]"
1638,-18.037872314453125,-45.81074905395508,2.0,12.0,"[0.15826856 0.50822862 0.15807771 0.49597946 0.15788685 0.4837303
 0.15769599 0.47148114 0.15750513 0.45923198 0.15731428 0.44698282
 0.15712342 0.43473366 0.16064386 0.42122713 0.16457667 0.40758089
 0.16850947 0.39393465 0.17617673 0.3819055  0.18633363 0.37095441
 0.19882562 0.36161617 0.21676615 0.35604126 0.23470669 0.35046635
 0.25264722 0.34489145 0.27496095 0.34580019 0.2977606  0.34742933
 0.32056024 0.34905847 0.34321958 0.35129773 0.11379317 0.51468883
 0.11318953 0.50166872 0.11258589 0.48864861 0.11198225 0.4756285
 0.11181021 0.46228285 0.11206978 0.44861164 0.11232934 0.43494044
 0.11258891 0.42126923 0.11284847 0.40759803 0.11691809 0.3936074
 0.12479774 0.37929736 0.1326774  0.36498732 0.14866847 0.35209012
 0.16813586 0.33979842 0.18829402 0.3283749  0.21466919 0.32476493
 0.24104436 0.32115497 0.26741953 0.31754501 0.29450459 0.3194918
 0.32158966 0.3214386 ]"
1639,-18.21305274963379,-45.85017776489258,2.0,12.0,"[0.15807771 0.49597946 0.15788685 0.4837303  0.15769599 0.47148114
 0.15750513 0.45923198 0.15731428 0.44698282 0.15712342 0.43473366
 0.16064386 0.42122713 0.16457667 0.40758089 0.16850947 0.39393465
 0.17617673 0.3819055  0.18633363 0.37095441 0.19882562 0.36161617
 0.21676615 0.35604126 0.23470669 0.35046635 0.25264722 0.34489145
 0.27496095 0.34580019 0.2977606  0.34742933 0.32056024 0.34905847
 0.34321958 0.35129773 0.36531769 0.3559774  0.11318953 0.50166872
 0.11258589 0.48864861 0.11198225 0.4756285  0.11181021 0.46228285
 0.11206978 0.44861164 0.11232934 0.43494044 0.11258891 0.42126923
 0.11284847 0.40759803 0.11691809 0.3936074  0.12479774 0.37929736
 0.1326774  0.36498732 0.14866847 0.35209012 0.16813586 0.33979842
 0.18829402 0.3283749  0.21466919 0.32476493 0.24104436 0.32115497
 0.26741953 0.31754501 0.29450459 0.3194918  0.32158966 0.3214386
 0.34867472 0.3233854 ]"
1640,-18.35212516784668,-45.81113052368164,2.0,12.0,"[0.15788685 0.4837303  0.15769599 0.47148114 0.15750513 0.45923198
 0.15731428 0.44698282 0.15712342 0.43473366 0.16064386 0.42122713
 0.16457667 0.40758089 0.16850947 0.39393465 0.17617673 0.3819055
 0.18633363 0.37095441 0.19882562 0.36161617 0.21676615 0.35604126
 0.23470669 0.35046635 0.25264722 0.34489145 0.27496095 0.34580019
 0.2977606  0.34742933 0.32056024 0.34905847 0.34321958 0.35129773
 0.36531769 0.3559774  0.38741581 0.36065708 0.11258589 0.48864861
 0.11198225 0.4756285  0.11181021 0.46228285 0.11206978 0.44861164
 0.11232934 0.43494044 0.11258891 0.42126923 0.11284847 0.40759803
 0.11691809 0.3936074  0.12479774 0.37929736 0.1326774  0.36498732
 0.14866847 0.35209012 0.16813586 0.33979842 0.18829402 0.3283749
 0.21466919 0.32476493 0.24104436 0.32115497 0.26741953 0.31754501
 0.29450459 0.3194918  0.32158966 0.3214386  0.34867472 0.3233854
 0.37575978 0.3253322 ]"
1641,-17.823774337768555,-45.20718765258789,2.0,12.0,"[0.15769599 0.47148114 0.15750513 0.45923198 0.15731428 0.44698282
 0.15712342 0.43473366 0.16064386 0.42122713 0.16457667 0.40758089
 0.16850947 0.39393465 0.17617673 0.3819055  0.18633363 0.37095441
 0.19882562 0.36161617 0.21676615 0.35604126 0.23470669 0.35046635
 0.25264722 0.34489145 0.27496095 0.34580019 0.2977606  0.34742933
 0.32056024 0.34905847 0.34321958 0.35129773 0.36531769 0.3559774
 0.38741581 0.36065708 0.40951393 0.36533676 0.11198225 0.4756285
 0.11181021 0.46228285 0.11206978 0.44861164 0.11232934 0.43494044
 0.11258891 0.42126923 0.11284847 0.40759803 0.11691809 0.3936074
 0.12479774 0.37929736 0.1326774  0.36498732 0.14866847 0.35209012
 0.16813586 0.33979842 0.18829402 0.3283749  0.21466919 0.32476493
 0.24104436 0.32115497 0.26741953 0.31754501 0.29450459 0.3194918
 0.32158966 0.3214386  0.34867472 0.3233854  0.37575978 0.3253322
 0.40251415 0.32855787]"
1642,-18.36695098876953,-45.09770202636719,2.0,12.0,"[0.15750513 0.45923198 0.15731428 0.44698282 0.15712342 0.43473366
 0.16064386 0.42122713 0.16457667 0.40758089 0.16850947 0.39393465
 0.17617673 0.3819055  0.18633363 0.37095441 0.19882562 0.36161617
 0.21676615 0.35604126 0.23470669 0.35046635 0.25264722 0.34489145
 0.27496095 0.34580019 0.2977606  0.34742933 0.32056024 0.34905847
 0.34321958 0.35129773 0.36531769 0.3559774  0.38741581 0.36065708
 0.40951393 0.36533676 0.43211363 0.37024211 0.11181021 0.46228285
 0.11206978 0.44861164 0.11232934 0.43494044 0.11258891 0.42126923
 0.11284847 0.40759803 0.11691809 0.3936074  0.12479774 0.37929736
 0.1326774  0.36498732 0.14866847 0.35209012 0.16813586 0.33979842
 0.18829402 0.3283749  0.21466919 0.32476493 0.24104436 0.32115497
 0.26741953 0.31754501 0.29450459 0.3194918  0.32158966 0.3214386
 0.34867472 0.3233854  0.37575978 0.3253322  0.40251415 0.32855787
 0.42877249 0.33370186]"
1643,-18.33141326904297,-45.00436782836914,2.0,12.0,"[0.15731428 0.44698282 0.15712342 0.43473366 0.16064386 0.42122713
 0.16457667 0.40758089 0.16850947 0.39393465 0.17617673 0.3819055
 0.18633363 0.37095441 0.19882562 0.36161617 0.21676615 0.35604126
 0.23470669 0.35046635 0.25264722 0.34489145 0.27496095 0.34580019
 0.2977606  0.34742933 0.32056024 0.34905847 0.34321958 0.35129773
 0.36531769 0.3559774  0.38741581 0.36065708 0.40951393 0.36533676
 0.43211363 0.37024211 0.45521493 0.37537314 0.11206978 0.44861164
 0.11232934 0.43494044 0.11258891 0.42126923 0.11284847 0.40759803
 0.11691809 0.3936074  0.12479774 0.37929736 0.1326774  0.36498732
 0.14866847 0.35209012 0.16813586 0.33979842 0.18829402 0.3283749
 0.21466919 0.32476493 0.24104436 0.32115497 0.26741953 0.31754501
 0.29450459 0.3194918  0.32158966 0.3214386  0.34867472 0.3233854
 0.37575978 0.3253322  0.40251415 0.32855787 0.42877249 0.33370186
 0.45503082 0.33884585]"
1644,-17.515005111694336,-43.2115592956543,2.0,12.0,"[0.15712342 0.43473366 0.16064386 0.42122713 0.16457667 0.40758089
 0.16850947 0.39393465 0.17617673 0.3819055  0.18633363 0.37095441
 0.19882562 0.36161617 0.21676615 0.35604126 0.23470669 0.35046635
 0.25264722 0.34489145 0.27496095 0.34580019 0.2977606  0.34742933
 0.32056024 0.34905847 0.34321958 0.35129773 0.36531769 0.3559774
 0.38741581 0.36065708 0.40951393 0.36533676 0.43211363 0.37024211
 0.45521493 0.37537314 0.47831623 0.38050416 0.11232934 0.43494044
 0.11258891 0.42126923 0.11284847 0.40759803 0.11691809 0.3936074
 0.12479774 0.37929736 0.1326774  0.36498732 0.14866847 0.35209012
 0.16813586 0.33979842 0.18829402 0.3283749  0.21466919 0.32476493
 0.24104436 0.32115497 0.26741953 0.31754501 0.29450459 0.3194918
 0.32158966 0.3214386  0.34867472 0.3233854  0.37575978 0.3253322
 0.40251415 0.32855787 0.42877249 0.33370186 0.45503082 0.33884585
 0.48128916 0.34398983]"
1645,-9.316937446594238,-16.741897583007812,2.0,14.0,"[0.16064386 0.42122713 0.16457667 0.40758089 0.16850947 0.39393465
 0.17617673 0.3819055  0.18633363 0.37095441 0.19882562 0.36161617
 0.21676615 0.35604126 0.23470669 0.35046635 0.25264722 0.34489145
 0.27496095 0.34580019 0.2977606  0.34742933 0.32056024 0.34905847
 0.34321958 0.35129773 0.36531769 0.3559774  0.38741581 0.36065708
 0.40951393 0.36533676 0.43211363 0.37024211 0.45521493 0.37537314
 0.47831623 0.38050416 0.50141753 0.38563519 0.11258891 0.42126923
 0.11284847 0.40759803 0.11691809 0.3936074  0.12479774 0.37929736
 0.1326774  0.36498732 0.14866847 0.35209012 0.16813586 0.33979842
 0.18829402 0.3283749  0.21466919 0.32476493 0.24104436 0.32115497
 0.26741953 0.31754501 0.29450459 0.3194918  0.32158966 0.3214386
 0.34867472 0.3233854  0.37575978 0.3253322  0.40251415 0.32855787
 0.42877249 0.33370186 0.45503082 0.33884585 0.48128916 0.34398983
 0.50729574 0.34908642]"
1646,-8.177316665649414,-15.676507949829102,2.0,14.0,"[0.16457667 0.40758089 0.16850947 0.39393465 0.17617673 0.3819055
 0.18633363 0.37095441 0.19882562 0.36161617 0.21676615 0.35604126
 0.23470669 0.35046635 0.25264722 0.34489145 0.27496095 0.34580019
 0.2977606  0.34742933 0.32056024 0.34905847 0.34321958 0.35129773
 0.36531769 0.3559774  0.38741581 0.36065708 0.40951393 0.36533676
 0.43211363 0.37024211 0.45521493 0.37537314 0.47831623 0.38050416
 0.50141753 0.38563519 0.52451883 0.39076621 0.11284847 0.40759803
 0.11691809 0.3936074  0.12479774 0.37929736 0.1326774  0.36498732
 0.14866847 0.35209012 0.16813586 0.33979842 0.18829402 0.3283749
 0.21466919 0.32476493 0.24104436 0.32115497 0.26741953 0.31754501
 0.29450459 0.3194918  0.32158966 0.3214386  0.34867472 0.3233854
 0.37575978 0.3253322  0.40251415 0.32855787 0.42877249 0.33370186
 0.45503082 0.33884585 0.48128916 0.34398983 0.50729574 0.34908642
 0.53103645 0.35375638]"
1647,-8.40147590637207,-15.494020462036133,2.0,14.0,"[0.16850947 0.39393465 0.17617673 0.3819055  0.18633363 0.37095441
 0.19882562 0.36161617 0.21676615 0.35604126 0.23470669 0.35046635
 0.25264722 0.34489145 0.27496095 0.34580019 0.2977606  0.34742933
 0.32056024 0.34905847 0.34321958 0.35129773 0.36531769 0.3559774
 0.38741581 0.36065708 0.40951393 0.36533676 0.43211363 0.37024211
 0.45521493 0.37537314 0.47831623 0.38050416 0.50141753 0.38563519
 0.52451883 0.39076621 0.54819391 0.39507056 0.11691809 0.3936074
 0.12479774 0.37929736 0.1326774  0.36498732 0.14866847 0.35209012
 0.16813586 0.33979842 0.18829402 0.3283749  0.21466919 0.32476493
 0.24104436 0.32115497 0.26741953 0.31754501 0.29450459 0.3194918
 0.32158966 0.3214386  0.34867472 0.3233854  0.37575978 0.3253322
 0.40251415 0.32855787 0.42877249 0.33370186 0.45503082 0.33884585
 0.48128916 0.34398983 0.50729574 0.34908642 0.53103645 0.35375638
 0.55477717 0.35842635]"
1648,-7.501962184906006,-14.97654914855957,2.0,14.0,"[0.17617673 0.3819055  0.18633363 0.37095441 0.19882562 0.36161617
 0.21676615 0.35604126 0.23470669 0.35046635 0.25264722 0.34489145
 0.27496095 0.34580019 0.2977606  0.34742933 0.32056024 0.34905847
 0.34321958 0.35129773 0.36531769 0.3559774  0.38741581 0.36065708
 0.40951393 0.36533676 0.43211363 0.37024211 0.45521493 0.37537314
 0.47831623 0.38050416 0.50141753 0.38563519 0.52451883 0.39076621
 0.54819391 0.39507056 0.57244276 0.39854822 0.12479774 0.37929736
 0.1326774  0.36498732 0.14866847 0.35209012 0.16813586 0.33979842
 0.18829402 0.3283749  0.21466919 0.32476493 0.24104436 0.32115497
 0.26741953 0.31754501 0.29450459 0.3194918  0.32158966 0.3214386
 0.34867472 0.3233854  0.37575978 0.3253322  0.40251415 0.32855787
 0.42877249 0.33370186 0.45503082 0.33884585 0.48128916 0.34398983
 0.50729574 0.34908642 0.53103645 0.35375638 0.55477717 0.35842635
 0.57851789 0.36309631]"
